id,text,HS
8439,15. fuckhead for awhile... I open two stores for his bitch ass. little brother & his skank show back up. I find a meth pen tube & foil in,0
2617,Virginia governor calls for probe into abuse allegations at facility that holds immigrant teens https://t.co/cZxWNJ1x7b,0
8972,"@minimaslany What if she enjoys it? I think the days where women are forced to stay in the kitchen, not work, etc are over.",0
2436,"Canara Bank Revises FD Interest Rates; What SBI, HDFC Bank, ICICI Bank Pay https://t.co/QtDYAmapdx via @ndtv",0
3967,"One of our newest releases investigates experiences surrounding hate and bias crimes and incidents, and the reasons and factors affecting reporting and under-reporting among youth and adults in LGBT, immigrant, Hispanic, Black, and Muslim communities. https://t.co/5Hddnaufbq",0
18992,Me:Kpop twitter: shut the fuck up you old raggedy piece of shit. fucking bitch ass smelly ass stinky ass hoe ass ugly! You dont even know what (insert group name) has done for its fans and the world and youve done nothing but eat shit your whole life suck a dick and die hoe,0
19190,"@realDonaldTrump 1st - You were not elected; you & Russia rigged the system2nd - We all heard ""Pussy Grabbing"" so STFU3rd - You LIE - Reporters Report TRUTH4th - All you do all day long is demean & belittle EVERYONE5th - FACT: WE DO SEE FACTS & say You're",0
19166,"@JoePerticone Or as @AnnCoulter said, Most Hysterical Woman",0
7523,"If you say 'bae' to me, I assume you're talking about my Big Ass Erection cause I'm not 12 and that word is dumb",0
1583,Behind the migrant and refugees labels are individual human beings. Read @floriophotoNYC interview @lensculture #destinationEurope #seacrossing #MigrantCrisis https://t.co/nqAr9KBv1U,0
3301,@ScotExpress Please be warned SNP the scots people did not give u a mandate for mass immigration in our name dont under estimate this,1
4121,Under Obama Illegal Aliens Claim Credible Fear at the Border once released into the US they never applied for Asylum - Deport ASAP  stop the #AsylumScam #Trump #MAGA #SendThemBack #Immigration #RedNationRising https://t.co/P5s2OaxbJj,1
6885,@eissolomon11 @NIVIsa4031 One upmanship between guys in private is hardly the same as women claiming rape.,0
3394,"Calais Jungle refugees get a grip France they are visitors ,they have no rights or in a position to demand ,Europe needs to get a grip",1
2141,"@INarendra7 @ArvindKejriwal Under AAP rule,Delhi fast becoming a slum.Record influx of illegal migrants.Filth all around in his favorite community colonies.See NZM",1
7913,"@DuayneBernal Not all women deserve respect. Not all men deserve respect. Respect is earned, not deserved. #metoo #auspol",0
5096,Dear white girls: Regardless of how much black dick youâ€™ve had in your mouth you donâ€™t get a pass to freely say â€œnigga.â€ Ever. Lol.,1
4982,When you suck dick in the limo right before the red carpet... https://t.co/EVUUtUj9ys,1
1696,"Illegal Alien Kidnapped 16-Year-Old Girl, Kept Her As Sex Slave via @USIACrimeReport#BuildTheWall #EnforceUSLaws#DeportThemAll #EndDACA#NoAmnesty",1
2157,"Med not a house/EU not adult day care camp for migrants seeking handouts or to profit from crime.Tunisia abusing #Italy EU, which has leverage bt lacks courage to use it. #Salvini must send messageÃ°Å¸â€˜â€°either stop boats &amp; take back citizens or we bury you economically, esp. leaders https://t.co/FYEM1x7RWJ",0
18372,"While Italy's Prime Minister and EU do all they can to shun refugees &amp; migrants escaping war + hellish treatment in Libya, local Italians help shipwrecked refugees fleeing Syria &amp; Iraq onto shore and give them food and drink https://t.co/f8dsBAnt2X @HRW https://t.co/84oS6PuqZ5 https://t.co/J1HjOuH9om",0
18946,I was 18 when birth control became legal by the SCOTUS so I found an osteopath that prescribed it to me at 16. Sen Hatch & Sass yelling in the Senate to get those hysterical women out of the chamber was clear the GOP still wants control of women's bodies. #VoteNoOnKavanaugh,1
7532,Me- so what are you into? Her- https://t.co/xjqTepfeMQ,0
8149,@Colly_flowerr no that would be girls #WomenSuck,0
3217,Churches in Scotland! Have you seen @WithRefugees's theological reflection on migration? It's great! And don't forget that we're also happy to come to speak to your congregation or community group about our work at RST - we are so grateful to the many faith groups who support us. https://t.co/UYyRTclRGA,0
6946,"Collins is a stupid cunt: Trump Is Hurting 'Vulnerable' Americans, His Acts 'Destabilize the Insurance Market' https://t.co/V86So2k8rv",0
713,"Simple: to stand #WithRefugees.By protecting 68.5 million refugees and displaced men, women &amp; children forced to flee their homes.#WhyIJoinedTwitter https://t.co/9jBwdNDno5",0
4134,"Foreign Invader, Ernesto Esquivel-Garcia, 20, TWICE arrested & in the custody of immigration officials TWICE released just to go kill an American citizen&#x1f621;. â¦@POTUSâ© #DeportThemAll #BuildTheWall #lilbulli &#x1f1fa;&#x1f1f8;&#x2764;ï¸ https://t.co/6QDpIAgIJP",1
3225,"How sad, calling a life long Republican with brain cancer a loser. I wonder how these people sleep at night knowing that immigrant children have been abused and reportedly died..now you know. No morals or values whatsoever &amp; they are not #ProLife https://t.co/X96SNWKSNb",1
1399,"@realDonaldTrump Join us over on please Sir, let us get away from the censorship of the present Big Tech companies, help conservatives get rid of them for good @potus @realDonaldTrump #BuildTheWall #LockThemUp #BoycottNFL #BoycottNike #EndDACA now",1
5228,I think I should start charging for this dick so I can be a real whore,1
18985,This is Principal Max Caulfield. Let me be emphatic. I have an enormous skank inserted into my butt. Thank you.,0
1121,"One in eight U.S. residents is an immigrant, while one in nine residents is a native-born U.S. citizen with at least one immigrant parent. https://t.co/qFeqRhQLxz",0
4849,"Why is it whenever I talk to girls, they just cut off communication with me for no reason? And no explanation? O yea I know, cuz #WomenSuck",1
5532,"'Come up here and say somethin now you broke, beggin, fingers in the booty ass bitch' https://t.co/2T1Ub2dS8F",1
1276,"@Daily_Express Immigration comes with punishments for our people foodbanks pension cuts ,NHS ,School ,Housing problems enough enough",1
6968,@TechDeals_16 The system will use what you give it. OS is designed to keep things in RAM instead of paging them out.,0
18611,Spent $50 on new sunglasses. Next day find 2 awesome pairs for $2.99.  #sendthemback #rosecolouredglasses #life,0
1871,"For instance, participants in this Pew study broadly overestimate the size of the immigrant population in the US. https://t.co/mx58MG7IW0 So, wouldn't it make more sense to ask what percentage of the total populations of each group are democrats or republicans? 2/n",0
674,"The earth, rutted deep from hundreds of wheels, churned raw by thousands of hooves, bore witness to the recent passing of a large immigrant partyâ€”all save one battered wagon that sat alone.  âˆHANGTOWN CREEKâˆ  https://t.co/EoWDPfl86C  #ACTION #ADVENTURE  FREE on #KindleUnlimited https://t.co/vS4560Gy2G",0
18387,@FoxNews Just release them back to Mexico they can deal with it. We shouldn't be paying for this back charge the countries their coming from and add it to their bills. They created it charge them for it Stop being so dam nice we need the border BS handled,1
9040,@penate_eliseo @ayersmariahh So its ok for a man to put his hands on a women... stfu. We know how your bitch living. Smh,1
5958,"You are a LIAR and a FLOP, you skank hoe! Even Netflix doesn't want you LMAO https://t.co/LsSzhdO4kl",1
6497,@GEslave Woow.. You can smoke cigaret and suke May Dick ...ðŸ˜‰ðŸ˜Š,0
2678,"On 8/5, @nycmayor greeted community leaders at the Pakistani Independence Parade. The well-being of our immigrant communities is essential to the economic, social &amp; cultural fabric of NYC. To be a NYer is to be prideful of the diversity found in the greatest city in the world. https://t.co/TzKP38ir8T",0
5693,@PennyRed @TIME This is not rape culture for fucks sake. Itâ€™s literally just a scumbag taking advantage of their position. Nothing new under the sun.,1
4114,Coming soon to a town near you...  #sendthemback https://t.co/LvuE1UgfKc,0
2338,@nrxrubicon And there's a k*ke and a rapefugee overseeing the entire process. If anyone touches the 'wrong' ballot they're immediately met with a loud OY VEY!,1
5654,Ever try to make a girl play video games? they are terrible. these are the skills they will need for the future. we're fucked.@,1
5579,I love it when married bitches start posting inspirational memes about having a strong relationship... Single in 3-2-1...,1
9186,Money can't buy you happiness but it can buy you pussy,1
4223,"National Counter Terror Coordinator Dean Haydon says, ""The current terrorism threat here in the UK is at severe."" Police &amp; security services thwarting 1 terror attack every month. This is the result of Lib-Lab-Con creating a multicultural mess from mass immigration. #LondonBridge",1
3685,We want to help immigrants reach their homes Many illegals dont have means to go back. By deporting them &amp; providing them a way to get home we're helping thousands of them get back to their extended families. If u are against deportation u are for separating families. #LibTactics,0
2655,"Undocumented my a$$, ILLEGAL!! This child is 11 years old.  https://t.co/SfbJRnl1wD",0
2664,"@Redbaiternz Seriously, Amy and Cindy are BFFs, I know that for sure. Hmm, mmm.",0
8897,stfu bitch,1
1569,"@TorontoStar In 2018: it's time to let diversityÃ¢â€žÂ¢ be someone else's strength.Remigration 2018:  Easy come, easy GO!!   https://t.co/sn5ZuuU6nvMy country was my home, now its a hotel, and they think I'm going to be a waiter.  #WhiteGenocide",1
6888,When election will be near you will remember Sree Ram ! https://t.co/vD5QHujwZt,0
7656,When you just stuffed your fucking face and the waiter asks you if you want dessert https://t.co/5XNoVIOZpL,0
19175,"People tryna use #BPD and say promiscuity is a symptom No bitch its called being a slut, youre trying to excuse why you got caught cheating and broke up you fucking hoe",1
2101,"Germany, France and Malta agree to take in boat migrants https://t.co/BUj5nYpPdy",0
5071,I don't just make girls cum... I make girls ask me if they're allowed to cum,1
4910,@anne_theriault @hels Shut up cunt bitch whore,1
8086,"@Espngreeny Greedy, you have to talk about this tomorrow including the hysterical responses.",0
1993,"@Charlie_Barca @guardian Thatâ€™s part of it! Overall, itâ€™s about feeling that more refugees would add to the city, whereas thereâ€™s too much tourism in it.",0
3074,The Management of CEMENCO in consultation with the Ministry of Commerce has announced a new measure aim at providing affordable and quality cement to the people of Liberia.https://t.co/cJS7PmfVVk,0
6417,listen... i love lil b but i would not fuck with dej loaf at all. she prob got poison up in her nail polish like that bitch from holes,1
5413,how the hell that bitch know him? hmmm she just proved to me that she's really a whore,1
2445,"@JustinTrudeau @RalphGoodale @CitImmCanada Oh sure thing Ralph. Can you tell us exactly how many of the ""refugees"" (code for country shoppers) have been deported? @MichelleRempel  https://t.co/ARdIamKGBZ",1
1941,"@KamalaHarris And how many #AmericanKids have yet to be reunited with their parents because their parents commit a CRIME?Oh, that's right, #KamalaHarris doesn't care about #American kids, just #Illegals.#IllegalAliens #FamilySeparation #IllegalImmigrants",1
1220,"I grew up on a rough council estate back in the 70's, that dont make me special it makes me able to say this..LABOUR now detest the white working class and any other colour working class in favour of the immigrant vote and they should be reviled for what they have done to Britain",0
905,Hey that looks like it could be an interesting book on migration maybe I'll stick it on my reading list oh no wait that's ok https://t.co/mwBLbAULhy,0
4494,"THIS makes me cry and yet we still let them in, TRUMP is trying to STOP THEM but the Demoncrates are trying to stop him. #TRUMPHASMYVOTEIN2020!!! Let's go Trump!!! #BUILDTHATWALL #KICKTHEMOUT #STOPTHEMNOW!!!!",1
5776,Move on and stop going back to the same asshole! Omg you dumb bitch! #WomenSuck,1
7366,"There's an application, an interview... It's a whole process ðŸ™ƒðŸ˜˜ https://t.co/APCpSPcTpY",0
8377,Men who feel the need to Not All Men women who speak out about harassment are not qualified to represent women.,0
1108,"@Not_Un_Canadian @MichelleRempel What a non-sense answer:  YOu learned that yourself?Anyone who, ACTIVELY OR PASSIVELY, subscribes to immigration and especially assimilation is joining the battle to destroy Whites, and it makes no difference whether their",1
5393,"@CatterzMang you drunken slut, come play overwatch",1
3277,"Hani &amp; his family are from Aleppo, Syria. After resettling to the U.S. the support of World Relief empowered them to open a catering business, Aleppo Buffet, which serves Syrian-inspired food.You, too, can empower refugee families. Ã¢Å¾Â https://t.co/QzFjSqWwJ8 // #WorldRefugeeDay https://t.co/09BqCGfjFh",0
18567,"Savannah had a very large Irish immigrant population, post-Famine, esp from Wexford and Kerry. 1860 Fed Census has many Irish counties of origin. Rare. https://t.co/JZBn46Mw4s",0
